institucion,StartDate,EndDate,Status,IPAddress,Progress,Duration _in seconds_,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,X1,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_10_TEXT,X4_1,X4_2,X4_3,X4_4,X4_5,X5,X6,X7_1,X8_1,X8_2,X8_3,X8_4,X8_5,X8_6,X8_7,X8_8,X8_9,X8_10,X8_11,X8_12,X8_13,X8_14,X8_15,X8_16,X8_17,X8_17_TEXT,X9_1,X9_2,X9_3,X9_4,X9_5,X9_6,X9_7,X9_8,X9_9,X9_10,X9_11,X9_12,X9_13,X9_14,X9_15,X10,X11,X12,X13,X14,X15,X16,X17_1,X17_2,X17_3,X17_4,X17_5,X17_6,X17_7,X17_8,X17_9,X17_10,X17_11,X17_11_TEXT,X18_1,X18_2,X18_3,X18_4,X18_5,X18_6,X18_7,X18_8,X18_9,X19_1,X19_2,X19_3,X19_4,X19_5,X19_6,X19_7,X19_8,X19_9,X19_9_TEXT,X20_1,X20_2,X20_3,X20_4,X20_5,X20_6,X20_6_TEXT,X21,X22,X23,X24,X25,X26,X27,X28,X29_1,X29_2,X29_3,X29_4,X29_5,X29_6,X29_7,X29_8,X29_9,X29_10,X29_10_TEXT,X30,X31,X32_1,X32_2,X32_3,X32_4,X33_1,X33_2,X33_3,X33_4,X33_5,X33_6,X33_7,X33_8,X33_9,X34,X35,X36_1,X36_2,X36_3,X37,X38_1,X38_2,X38_3,X38_4,X38_5,X38_6,X38_7,X38_8,X38_8_TEXT,X39_1,X40_1,X41_1,cat_universidad,cat_bachillerato,Cat,tipo_institucion,tipo_sostenimiento,tipo_ies,tipo_ub,CLAVE_IES,ENTIDAD,SOSTENIMIENTO,REGION,CLASIFICACION_911,Rango_finalizacion_minutos,despues_15_nov
UNIVERSIDAD VERACRUZANA,2025-11-12 12:20:36 UTC,2025-11-12 12:30:37 UTC,0,148.226.13.117,100,601,2025-11-12 12:30:38 UTC,R_3VoKMF9xSc6Wn8R,19.54,-96.8891,anonymous,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,4,1,7,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,,4,4,5,5,4,4,4,5,5,3,4,3,1,2,4,5,4,5,5,3,2,1,1,0,0,0,0,1,1,0,0,0,0,,4,4,5,3,5,5,4,5,1,1,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,,0,0,4,1,1,2,2,4,1,1,1,0,1,1,0,1,0,0,,18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,1,1,1,1,0,1,0,1,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 10:07:00 UTC,2025-11-10 10:16:00 UTC,0,45.188.126.228,100,514,2025-11-10 10:16:00 UTC,R_7WtqfVbQhXtfjcB,20.2713,-97.5513,anonymous,1,,,,1,,,1,,,,,,,,,,,,1,1,,,,3,2,8,1,,1,,,,,1,,,,,,,,,,,6,5,4,4,4,4,4,5,6,4,4,4,4,5,5,5,5,5,1,3,2,1,,1,,,,,,1,,,,,5,5,5,5,5,5,5,5,5,1,1,,,,,,,,,,,,,,,,,,3,1,1,2,3,5,1,1,1,,,,,,,,,21,1,,,1,,,,,,,,,,1,3,2,1,1,1,1,1,1,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 10:07:00 UTC,2025-11-10 10:21:00 UTC,0,45.188.126.128,100,808,2025-11-10 10:21:00 UTC,R_7kbNhfBuvQTn5nX,20.2713,-97.5513,anonymous,1,,,1,,,,1,,,,,,,,,,,,1,,,,,4,2,5,1,1,1,,,1,,,,,,,,,,,,,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,5,5,3,5,4,5,1,1,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,1,1,,1,,,,,,,,,,,,,,,,3,2,1,2,1,3,1,1,,,,,,,,,,18,1,,,,1,,,,,,,,,1,11,1,,1,1,1,1,,1,,,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-27 11:02:00 UTC,2025-10-27 11:34:00 UTC,0,148.226.225.11,100,1934,2025-10-27 11:34:00 UTC,R_5meLrObdi5odg4F,19.1155,-96.1161,anonymous,1,1,,1,1,,,1,,,1,,,,,,1,,"udio, sono",1,1,,,,4,1,5,1,1,1,,,,,,,,,1,,,,,,,6,6,6,6,6,4,1,6,1,5,5,6,5,6,6,6,5,5,5,4,2,1,1,1,,1,,,,1,1,,,,4,6,4,6,1,4,1,1,6,1,1,1,,1,,,,,,,,,,,,,,,3,1,1,2,1,4,1,1,1,1,1,,1,1,,,,56,1,,,1,,,,,,,,,,1,7,4,1,1,1,1,1,1,1,,,,1,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CIENCIAS QUÍMICAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS QUÍMICAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS QUÍMICAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 31 a 45 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-27 11:57:00 UTC,2025-10-27 12:24:00 UTC,0,200.68.170.77,100,1590,2025-10-27 12:24:00 UTC,R_3k185zkB9hLOnog,19.0047,-98.1754,anonymous,1,,,1,,,,1,,,,,,,,,,,,,1,,,,3,2,1,,,,,1,1,,,,,,,,,,,,,4,5,6,5,6,5,3,4,3,3,2,4,4,2,4,5,1,5,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,,,1,,,,,,,5,3,3,1,1,1,2,4,,1,1,,,,,,,,,23,1,,,1,,,,,,,,,,1,9,2,,1,1,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-27 17:35:00 UTC,2025-10-27 17:59:00 UTC,0,202.5.97.140,100,1435,2025-10-27 17:59:00 UTC,R_5F1oStEX0JmlmDL,19.5342,-96.9177,anonymous,1,,1,1,1,,,1,,,,,,,,,,,,1,1,,1,,4,1,5,1,1,,,,1,,,,,1,,,,,,,,4,4,4,4,5,5,3,6,5,4,4,3,4,2,4,4,5,5,2,3,3,1,1,,,,,,,1,,,,,4,4,4,4,4,4,4,4,4,,1,,,,,,,,,,,,,,,,,,3,1,1,2,4,4,1,1,1,1,1,1,1,1,,,,18,2,,,1,,,,,,,,,,1,7,2,1,1,1,1,1,,1,,1,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CIENCIAS QUÍMICAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS QUÍMICAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS QUÍMICAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-27 19:09:00 UTC,2025-10-27 19:17:00 UTC,0,202.5.97.97,100,472,2025-10-27 19:17:00 UTC,R_5uDrMx5vewQMDy7,19.5342,-96.9177,anonymous,1,,,1,1,,,1,,,,,,,,,,,,1,,,,,4,2,4,,1,,1,,,,,,,,,,,,,,,4,5,4,5,4,5,5,4,5,5,5,5,4,3,5,5,4,4,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,1,1,2,3,3,1,,1,,,,,,,,,30,1,,,1,,,1,,,,,,,,4,2,1,1,1,1,1,1,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 11:26:00 UTC,2025-11-10 11:46:00 UTC,0,200.71.109.59,100,1201,2025-11-10 11:46:00 UTC,R_61p7s5vnKk9Lrv0,20.296,-97.5171,anonymous,1,,,1,,,,1,,,,,,,,,,,,1,,,,,2,2,2,,,,,,,,,,,,,,,,1,,,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,4,4,3,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,2,2,3,3,1,1,,,,,,,,,,21,1,1,,,,,1,,,,,,,,11,2,1,,,2,,,,,1,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-12-05 11:23:11 UTC,2025-12-05 11:28:48 UTC,0,201.123.144.161,100,337,2025-12-05 11:28:49 UTC,R_7AMEATJzrQwFGH7,19.1816,-96.1869,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,1,4,5,0,1,0,0,0,0,0,0,0,0,,22,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,0,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CIENCIAS Y TÉCNICAS DE LA COMUNICACIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS Y TÉCNICAS DE LA COMUNICACIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS Y TÉCNICAS DE LA COMUNICACIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-12 12:24:49 UTC,2025-11-12 12:35:38 UTC,0,148.226.203.64,100,648,2025-11-12 12:35:39 UTC,R_1Bb5M4Jdvfy424S,18.1367,-94.5041,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,7,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,6,5,6,6,6,4,4,6,6,6,4,4,6,3,6,6,4,5,2,4,2,1,0,1,0,1,0,0,0,1,0,0,0,,4,6,5,4,6,6,5,6,4,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,3,1,2,2,2,4,0,1,0,0,0,0,1,1,0,0,,25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,1,1,1,1,0,1,0,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ADMINISTRACIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ADMINISTRACIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ADMINISTRACIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-12 12:23:27 UTC,2025-11-12 12:37:15 UTC,0,148.226.20.195,100,827,2025-11-12 12:37:15 UTC,R_31sMwTGt8eM0s2J,19.4967,-96.8906,anonymous,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,4,2,8,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,,4,5,5,6,6,6,3,5,4,4,3,5,6,6,5,5,3,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,3,4,1,1,1,1,1,1,0,1,0,0,,21,1,0,0,1,0,0,1,0,0,0,0,0,1,0,5,2,1,1,1,1,1,0,1,1,0,1,1,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-12 11:31:28 UTC,2025-11-12 11:51:50 UTC,0,200.63.47.7,100,1221,2025-11-12 11:51:50 UTC,R_6LNguQ3EzJBKqKQ,19.4371,-99.0111,anonymous,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,4,4,4,5,4,5,4,4,5,5,4,5,5,5,5,5,5,3,1,1,0,0,0,1,1,0,0,0,0,0,0,,5,5,5,5,5,4,5,5,5,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,2,1,1,2,4,3,1,1,0,0,0,0,0,0,0,0,,22,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,0,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL SELVAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL SELVAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL SELVAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-28 12:49:00 UTC,2025-10-28 13:00:00 UTC,0,177.226.169.210,100,674,2025-10-28 13:00:00 UTC,R_3a7ENdOAYYE2FB7,19.4958,-99.1022,anonymous,1,,,1,1,,,1,,1,,,,,,,,,,,1,,,,4,2,4,,,1,,,1,,1,,,,,,,,,,,4,4,6,5,6,6,3,6,3,4,4,4,4,4,4,1,5,1,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,3,1,1,2,2,4,,,1,,1,,,1,,,,28,2,,,1,,,,,,,,,,1,1,2,1,1,1,1,1,1,,1,,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE PEDAGOGÍA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE PEDAGOGÍA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE PEDAGOGÍA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-28 12:55:00 UTC,2025-10-28 13:02:00 UTC,0,38.68.135.172,100,408,2025-10-28 13:02:00 UTC,R_7gfhHD5MARzgG3v,32.7797,-96.8022,anonymous,1,,,1,1,,,1,,,,,,,,,,,,1,1,,,,3,1,6,1,1,,1,,,,,,,,1,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,1,,1,,1,,1,,1,,,,,5,5,5,5,5,5,5,5,5,1,1,,1,,,,,,,,,,,,,,,,3,1,1,2,4,5,1,1,,,,1,1,,,,,21,1,,1,,,,,,,,,,1,,7,2,1,1,1,1,1,1,1,,1,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ARQUITECTURA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARQUITECTURA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARQUITECTURA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-12-09 17:41:48 UTC,2025-12-09 17:53:43 UTC,0,187.132.20.54,100,714,2025-12-09 17:53:43 UTC,R_3OJqNGsSHwvX7rR,17.9025,-94.0884,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5,5,5,5,5,5,3,4,3,4,1,1,4,3,1,4,5,5,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,1,2,1,2,3,5,0,0,0,0,0,0,0,0,1,0,,18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,1,1,1,1,0,1,0,1,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CIENCIAS QUÍMICAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS QUÍMICAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CIENCIAS QUÍMICAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-12-14 16:20:37 UTC,2025-12-14 16:26:45 UTC,0,187.190.164.228,100,368,2025-12-14 16:26:46 UTC,R_6wQAscTCV28F3Ei,19.4371,-99.0111,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,5,2,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,6,6,6,6,4,6,4,6,6,4,4,4,4,3,3,5,4,5,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,1,2,2,2,2,4,0,0,0,0,0,0,0,1,0,0,,21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,1,1,1,1,0,1,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-10-28 13:51:00 UTC,2025-10-28 13:57:00 UTC,0,177.239.204.136,100,348,2025-10-28 13:57:00 UTC,R_3HFgHZ0EvmoSUhI,20.5238,-97.4557,anonymous,1,,,1,,,,1,,,,,,,,,,,,,1,,,,3,2,6,,,1,1,,,,,,,,,,,,,,,5,5,5,5,4,5,4,5,4,4,4,5,5,5,4,5,5,5,5,1,2,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,1,1,2,3,4,1,,,,,,,,,,,18,2,,,1,,,,,,,,,,1,7,1,,1,1,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ARQUITECTURA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARQUITECTURA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARQUITECTURA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-28 20:49:00 UTC,2025-10-28 21:06:00 UTC,0,187.188.227.196,100,1022,2025-10-28 21:06:00 UTC,R_5sApBFaknaucDJJ,19.54,-96.8891,anonymous,1,,,1,1,,,1,,,,,,,,,,,,1,1,,,,3,2,5,1,,,,,1,,1,,,,1,1,,,,,,6,3,5,4,4,5,2,5,3,4,4,4,4,4,4,4,4,3,5,3,3,1,1,,,,,1,,1,,,,,6,5,4,4,4,4,4,5,5,1,,,1,,1,1,,,,,,,,,,,,,2,2,2,2,2,4,1,,1,,1,1,1,1,,,,24,1,,,1,,,,,,,,,,1,9,2,1,1,1,1,1,1,1,,,1,1,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
